Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0019220~regulation of phosphate metabolic process	24	4.660194174757281	7.427949532823819E-6	IRAK2, CAV1, IL6, TNF, ADORA2A, SOCS3, CSF1, TLR1, SOCS1, MET, EDN1, TNFSF15, DGKH, TNFRSF14, LPAR1, TRIB1, NOD2, CDKN1A, DUSP16, IL1B, PDGFRB, JAK2, GADD45B, MAPKBP1	368	301	13588	2.9440993788819876	0.01568977596552945	2.8235590308089975E-4	0.012863448967725954
GOTERM_BP_FAT	GO:0051174~regulation of phosphorus metabolic process	24	4.660194174757281	7.427949532823819E-6	IRAK2, CAV1, IL6, TNF, ADORA2A, SOCS3, CSF1, TLR1, SOCS1, MET, EDN1, TNFSF15, DGKH, TNFRSF14, LPAR1, TRIB1, NOD2, CDKN1A, DUSP16, IL1B, PDGFRB, JAK2, GADD45B, MAPKBP1	368	301	13588	2.9440993788819876	0.01568977596552945	2.8235590308089975E-4	0.012863448967725954
GOTERM_BP_FAT	GO:0007626~locomotory behavior	21	4.077669902912621	7.717887850476911E-6	CCL3, CCL2, ADORA2A, CXCL3, CXCL2, FPR1, CCL9, CCL8, CX3CL1, FPR2, CXCL11, CCL5, CCL4, CCL7, CCL17, CXCL10, SOD2, CCL12, EPHA4, CCL22, IL1B	368	239	13588	3.2443605603056214	0.01629718678942582	2.882294476248548E-4	0.013365521831409932
GOTERM_BP_FAT	GO:0045321~leukocyte activation	20	3.8834951456310676	7.789206800617097E-6	ITGAL, ICOSL, SBNO2, IKZF1, TLR1, MALT1, CD40, IL15, SLAMF1, BCL2A1D, CD86, FCGR2B, SLC7A2, POU2F2, IRF1, RIPK2, BCL3, IL12B, FAS, LCP2	368	219	13588	3.3720468532856858	0.016446540120372166	2.858778509311488E-4	0.013489021216706032
GOTERM_BP_FAT	GO:0070482~response to oxygen levels	11	2.1359223300970873	8.714196576336223E-6	PLAT, CAV1, IL18, EDN1, PML, NOS2, MMP14, CASP1, MMP13, ITPR1, SOD2	368	65	13588	6.24866220735786	0.018381565144505507	3.1440150356432106E-4	0.015090765770586767
GOTERM_BP_FAT	GO:0008284~positive regulation of cell proliferation	23	4.466019417475728	9.429083837665733E-6	ITGAL, IL6, ICOSL, CCL2, TNF, MARCKSL1, CSF1, IL18, EDN1, CD40, IL15, PNP, KDR, CXCL10, CD38, NOTCH1, CDKN1A, MYD88, CCND2, IL12A, RIPK2, IL12B, CALCRL	368	284	13588	2.9903169014084505	0.019874460639233038	3.3452093761099366E-4	0.016328672919729836
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	24	4.660194174757281	9.726202886705047E-6	IRAK2, CAV1, MTDH, TNF, ADORA2B, ADORA2A, CSF1, TLR1, MET, EDN1, TNFSF15, PML, TLR3, MALT1, DGKH, LPAR1, NLRP3, NOD2, NOD1, MYD88, RIPK2, CALCRL, GADD45B, MAPKBP1	368	306	13588	2.895993179880648	0.02049426505935603	3.394044654522199E-4	0.016843163494262292
GOTERM_BP_FAT	GO:0050708~regulation of protein secretion	8	1.5533980582524272	1.1787319364566611E-5	NOD2, TNFSF4, TNF, ADORA2A, CD40, NLRP3, CASP1, SRGN	368	30	13588	9.846376811594203	0.024783080148681913	4.0468181729491626E-4	0.020412118766677256
GOTERM_BP_FAT	GO:0044092~negative regulation of molecular function	15	2.912621359223301	1.3107377308789442E-5	IRAK2, CFLAR, CAV1, TNFSF4, ADORA2A, NFKBIA, HSPA1A, HSPA1B, NLRP3, CDKN1A, NOD2, BCL2A1D, DUSP16, IL1B, JAK2, GADD45B	368	132	13588	4.195899209486166	0.027520019374599913	4.4285094710849737E-4	0.022697820635808608
GOTERM_BP_FAT	GO:0007610~behavior	28	5.436893203883495	1.4871206469723619E-5	CCL3, CCL2, ADORA2A, IL18, CXCL3, CXCL2, FPR1, CCL9, CCL8, FPR2, CX3CL1, CCL5, CXCL11, CCL4, CCL7, CXCL10, SLC11A2, CCL22, IL1B, GFI1, MET, NR4A3, STAT3, CCL17, SOD2, EPHA4, CCL12, ITGA5	368	405	13588	2.5527643585614603	0.031165071466373817	4.94581310469977E-4	0.02575184275886988
GOTERM_BP_FAT	GO:0002819~regulation of adaptive immune response	10	1.9417475728155338	1.7111792591866826E-5	NOD2, IL6, FCGR2B, C3, TAP2, RIPK2, CD40, H2-Q6, H2-Q7, PNP, FCGR1, H2-Q8	368	56	13588	6.593555900621118	0.03577568365025241	5.603247768164454E-4	0.02963122981078925
GOTERM_BP_FAT	GO:0002822~regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	10	1.9417475728155338	1.7111792591866826E-5	NOD2, IL6, FCGR2B, C3, TAP2, RIPK2, CD40, H2-Q6, H2-Q7, PNP, FCGR1, H2-Q8	368	56	13588	6.593555900621118	0.03577568365025241	5.603247768164454E-4	0.02963122981078925
GOTERM_BP_FAT	GO:0051091~positive regulation of transcription factor activity	8	1.5533980582524272	2.837915804901498E-5	IRAK2, NOD2, MTDH, TNF, MYD88, RIPK2, TLR3, MALT1	368	34	13588	8.687979539641944	0.058631004320341185	9.150369288452032E-4	0.04913757855858902
GOTERM_BP_FAT	GO:0051098~regulation of binding	12	2.3300970873786406	2.9585368175042993E-5	IRAK2, NOD2, TNFSF4, MTDH, TNF, MYD88, RIPK2, TLR3, NFKBIA, JAK2, MALT1, NLRP3	368	90	13588	4.923188405797101	0.061045428509374444	9.396803223793437E-4	0.05122558758196005
GOTERM_BP_FAT	GO:0007242~intracellular signaling cascade	47	9.12621359223301	3.198097644063413E-5	CAV1, TNF, ADORA2B, ADORA2A, TLR1, EDN1, TNFSF15, PML, LPAR1, ASB13, DAXX, AZI2, RGL1, NOD2, NOD1, MYD88, RASGRP1, DUSP16, BCL3, TLK2, NOS2, CALCRL, DYRK2, ARL5C, RAPGEF2, MAPKBP1, RAB20, ZFP36, IRAK2, ARHGEF3, SPSB1, SOCS3, MET, SOCS1, DGKH, MALT1, TANK, STAT3, RALGDS, RND3, RND1, NUPR1, DUSP1, RRAS2, JAK2, GADD45B, IFI204	368	915	13588	1.8966381563316705	0.06582228666661183	0.001000801622752845	0.05537238138073608
GOTERM_BP_FAT	GO:0043410~positive regulation of MAPKKK cascade	9	1.7475728155339807	3.283693878124008E-5	NOD2, IL6, TNF, MYD88, NOD1, RIPK2, TLR3, IL1B, LPAR1	368	47	13588	7.070536540240518	0.06752318449541272	0.0010126896443061195	0.056854011413576266
GOTERM_BP_FAT	GO:0042102~positive regulation of T cell proliferation	8	1.5533980582524272	3.465857888984647E-5	ITGAL, ICOSL, IL18, IL12A, RIPK2, IL12B, IL15, PNP	368	35	13588	8.43975155279503	0.07113270097078361	0.001053578784039444	0.06000711476710219
GOTERM_BP_FAT	GO:0042035~regulation of cytokine biosynthetic process	10	1.9417475728155338	5.143628468882629E-5	ICOSL, IL6, MYD88, CEBPB, TLR1, IRF1, BCL3, TLR3, IL1B, NFKB1	368	64	13588	5.769361413043478	0.10372739581431367	0.0015412148607102383	0.0890434827764186
GOTERM_BP_FAT	GO:0001666~response to hypoxia	10	1.9417475728155338	5.143628468882629E-5	PLAT, CAV1, IL18, EDN1, PML, NOS2, MMP14, CASP1, MMP13, ITPR1	368	64	13588	5.769361413043478	0.10372739581431367	0.0015412148607102383	0.0890434827764186
GOTERM_BP_FAT	GO:0052547~regulation of peptidase activity	9	1.7475728155339807	6.052177992667762E-5	CFLAR, BCL2A1D, CAV1, NOD1, ADORA2A, PML, TNFSF15, HSPA1A, HSPA1B, NLRP3	368	51	13588	6.515984654731458	0.12089837070810039	0.0017880490982715713	0.10476399415655369
GOTERM_BP_FAT	GO:0002526~acute inflammatory response	11	2.1359223300970873	6.233707821279793E-5	CD55, IL6, NUPR1, C3, SLC7A2, CFB, SAA3, IL1B, FCGR1, STAT3, IL1A	368	81	13588	5.014358561460011	0.12428954739466191	0.0018164274218421816	0.10790470122284956
GOTERM_BP_FAT	GO:0032680~regulation of tumor necrosis factor production	7	1.3592233009708738	6.819531261156898E-5	NOD2, MYD88, NOD1, TLR1, BCL3, RIPK2, TLR3	368	27	13588	9.572866344605476	0.13514444232404133	0.0019601408873297643	0.11803958996421393
GOTERM_BP_FAT	GO:0051094~positive regulation of developmental process	18	3.4951456310679614	7.17271002408929E-5	IL6, TNF, IKZF1, SOCS3, CSF1, GJA1, CX3CL1, PNP, JUNB, CD83, NOTCH1, HOPX, MNDA, RIPK2, IL1B, GFI1, IL1A, IFI204	368	214	13588	3.1057496952458354	0.1416235074979667	0.002034094730175795	0.12414920076647684
GOTERM_BP_FAT	GO:0007243~protein kinase cascade	19	3.6893203883495143	7.476086249516033E-5	ZFP36, IRAK2, CAV1, TNF, TLR1, MET, EDN1, SOCS1, TNFSF15, MALT1, LPAR1, TANK, STAT3, AZI2, MYD88, DUSP16, JAK2, GADD45B, MAPKBP1	368	236	13588	2.972687914517318	0.14715019559476306	0.0020921744802639974	0.12939700035231594
GOTERM_BP_FAT	GO:0050778~positive regulation of immune response	14	2.7184466019417477	7.947203570472368E-5	C3, CFB, NFKBIA, MALT1, IL15, H2-Q6, PNP, H2-Q7, FCGR1, H2-Q8, BCL2A1D, CD55, NOD2, MYD88, TAP2, RIPK2	368	136	13588	3.800991048593351	0.15566225070463025	0.002195024902305942	0.13754586909311417
GOTERM_BP_FAT	GO:0002703~regulation of leukocyte mediated immunity	10	1.9417475728155338	1.0534597078605949E-4	NOD2, ADORA2B, FCGR2B, C3, TAP2, CLEC2D, CD40, H2-Q6, H2-Q7, PNP, FCGR1, H2-Q8	368	70	13588	5.274844720496894	0.2009193392736952	0.0028714257817402666	0.18228858562739925
GOTERM_BP_FAT	GO:0019882~antigen processing and presentation	11	2.1359223300970873	1.1503920331982484E-4	ICAM1, PROCR, FCGR2B, H2-T9, PSME2, H2-M2, TAP2, H2-T22, H2-T10, H2-T24, H2-Q6, TAPBPL, H2-Q7, FCGR1, H2-Q8	368	87	13588	4.668540729635183	0.21724266856103236	0.003095610743567234	0.19904582394123516
GOTERM_BP_FAT	GO:0043388~positive regulation of DNA binding	8	1.5533980582524272	1.1818921417123118E-4	IRAK2, NOD2, MTDH, TNF, MYD88, RIPK2, TLR3, MALT1	368	42	13588	7.033126293995859	0.22247517627143643	0.0031405544569534927	0.20449085483729146
GOTERM_BP_FAT	GO:0008285~negative regulation of cell proliferation	18	3.4951456310679614	1.2622966460425114E-4	CAV1, TNF, PTGS2, ADORA2A, PML, TNFRSF14, ZEB1, IL10, SLFN1, SLFN2, SOD2, CDKN1A, FCGR2B, NUPR1, PTGES, CD274, JAK2, EIF2AK2	368	224	13588	2.9671001552795033	0.23567326607890882	0.003312525134329891	0.21838810959710075
GOTERM_BP_FAT	GO:0050727~regulation of inflammatory response	9	1.7475728155339807	1.3640920171018977E-4	ZFP36, SBNO2, TNFRSF1B, ADORA2B, FCGR2B, C3, ADORA2A, SLC7A2, FCGR1	368	57	13588	5.830091533180778	0.25206185620972177	0.003535625148313959	0.23597998328861447
GOTERM_BP_FAT	GO:0045859~regulation of protein kinase activity	16	3.1067961165048543	1.5996155924196992E-4	IRAK2, CDKN1A, CAV1, ADORA2A, CSF1, TLR1, EDN1, DUSP16, MET, TNFSF15, IL1B, DGKH, LPAR1, GADD45B, MAPKBP1, TRIB1	368	186	13588	3.176250584385227	0.2886462261027076	0.00409503096184527	0.27667103437989393
GOTERM_BP_FAT	GO:0051099~positive regulation of binding	8	1.5533980582524272	1.854511060035872E-4	IRAK2, NOD2, MTDH, TNF, MYD88, RIPK2, TLR3, MALT1	368	45	13588	6.564251207729468	0.32622699970498104	0.0046897071499658605	0.32069131693216457
GOTERM_BP_FAT	GO:0031663~lipopolysaccharide-mediated signaling pathway	5	0.9708737864077669	2.1820448708711337E-4	IRAK2, MYD88, RIPK2, NFKBIA, STAT1	368	12	13588	15.384963768115943	0.37161864562793123	0.005451065724006554	0.3772293150448913
GOTERM_BP_FAT	GO:0043330~response to exogenous dsRNA	5	0.9708737864077669	2.1820448708711337E-4	NOD2, RIPK2, TLR3, NFKBIA, STAT1	368	12	13588	15.384963768115943	0.37161864562793123	0.005451065724006554	0.3772293150448913
GOTERM_BP_FAT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB cascade	7	1.3592233009708738	2.225388095381374E-4	NOD2, TNF, MYD88, NOD1, RIPK2, TLR3, IL1B	368	33	13588	7.832345191040845	0.3773918003933352	0.005494591662328574	0.38470884061663213
GOTERM_BP_FAT	GO:0043549~regulation of kinase activity	16	3.1067961165048543	2.272750898223279E-4	IRAK2, CDKN1A, CAV1, ADORA2A, CSF1, TLR1, EDN1, DUSP16, MET, TNFSF15, IL1B, DGKH, LPAR1, GADD45B, MAPKBP1, TRIB1	368	192	13588	3.0769927536231885	0.3836397470724552	0.005546899746667222	0.39288139990276694
GOTERM_BP_FAT	GO:0009891~positive regulation of biosynthetic process	31	6.019417475728155	2.61174472431461E-4	TNF, ADORA2B, ADORA2A, TLR1, TLR3, NFKB1, ZEB1, IL10, PLAGL1, NOD2, MYD88, POU2F2, IL1B, BCL3, AGRN, DYRK2, PTX3, PLAGL2, ICOSL, IL6, KLF7, CEBPB, IKZF1, CREB5, NR4A3, STAT3, SOD2, NOTCH1, CSRNP1, HIVEP3, IRF1	368	557	13588	2.0550113183982512	0.4265663695080002	0.006299540940911008	0.4513571146098072
GOTERM_BP_FAT	GO:0002824~positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	7	1.3592233009708738	2.6414444913639E-4	NOD2, C3, TAP2, RIPK2, H2-Q6, H2-Q7, PNP, FCGR1, H2-Q8	368	34	13588	7.601982097186702	0.43018174387248154	0.006299599835889125	0.4564787199056508
GOTERM_BP_FAT	GO:0002821~positive regulation of adaptive immune response	7	1.3592233009708738	2.6414444913639E-4	NOD2, C3, TAP2, RIPK2, H2-Q6, H2-Q7, PNP, FCGR1, H2-Q8	368	34	13588	7.601982097186702	0.43018174387248154	0.006299599835889125	0.4564787199056508
GOTERM_BP_FAT	GO:0046634~regulation of alpha-beta T cell activation	7	1.3592233009708738	2.6414444913639E-4	CD83, IL6, IKZF1, ADORA2A, RIPK2, TNFRSF14, PNP	368	34	13588	7.601982097186702	0.43018174387248154	0.006299599835889125	0.4564787199056508
GOTERM_BP_FAT	GO:0042110~T cell activation	12	2.3300970873786406	2.993166251743106E-4	ITGAL, CD86, BCL2A1D, ICOSL, IKZF1, IRF1, BCL3, RIPK2, MALT1, IL12B, IL15, FAS	368	116	13588	3.8197151424287856	0.4713033663890991	0.0070565457539415455	0.517112844382206
GOTERM_BP_FAT	GO:0048514~blood vessel morphogenesis	16	3.1067961165048543	3.17103399459236E-4	CAV1, IL18, EDN1, TIPARP, GJA1, ITGA4, CX3CL1, MMP14, JUNB, KDR, NOTCH1, IL1B, ZC3H12A, ANGPT1, NOS2, TNFAIP2	368	198	13588	2.98375054896794	0.49095568350600904	0.0073925419464170306	0.5477626231526367
GOTERM_BP_FAT	GO:0051338~regulation of transferase activity	16	3.1067961165048543	3.3319109974003767E-4	IRAK2, CDKN1A, CAV1, ADORA2A, CSF1, TLR1, EDN1, DUSP16, MET, TNFSF15, IL1B, DGKH, LPAR1, GADD45B, MAPKBP1, TRIB1	368	199	13588	2.9687568276163425	0.5081010916643414	0.007682102120042611	0.575476931365082
GOTERM_BP_FAT	GO:0002706~regulation of lymphocyte mediated immunity	9	1.7475728155339807	3.4542790410235313E-4	NOD2, FCGR2B, C3, TAP2, CLEC2D, CD40, H2-Q6, H2-Q7, PNP, FCGR1, H2-Q8	368	65	13588	5.112541806020067	0.5207548675450806	0.007877870731771597	0.5965524217830698
GOTERM_BP_FAT	GO:0001568~blood vessel development	18	3.4951456310679614	3.475794002121994E-4	CAV1, SOCS3, IL18, EDN1, TIPARP, GJA1, CX3CL1, ITGA4, MMP14, JUNB, KDR, NOTCH1, IL1B, ZC3H12A, ANGPT1, LOX, NOS2, TNFAIP2	368	244	13588	2.7238952245188885	0.5229458042565093	0.007842755930228873	0.6002575158094547
GOTERM_BP_FAT	GO:0052548~regulation of endopeptidase activity	8	1.5533980582524272	3.635973614645455E-4	CFLAR, BCL2A1D, NOD1, ADORA2A, PML, TNFSF15, HSPA1A, HSPA1B, NLRP3	368	50	13588	5.907826086956522	0.5389457421008031	0.008116769649985756	0.6278379755648267
GOTERM_BP_FAT	GO:0043281~regulation of caspase activity	8	1.5533980582524272	3.635973614645455E-4	CFLAR, BCL2A1D, NOD1, ADORA2A, PML, TNFSF15, HSPA1A, HSPA1B, NLRP3	368	50	13588	5.907826086956522	0.5389457421008031	0.008116769649985756	0.6278379755648267
GOTERM_BP_FAT	GO:0032147~activation of protein kinase activity	8	1.5533980582524272	4.1181393126264016E-4	IRAK2, ADORA2A, EDN1, TLR1, TNFSF15, DGKH, GADD45B, MAPKBP1	368	51	13588	5.791986359761296	0.5839427627122912	0.00909311816004088	0.7108159596189156
GOTERM_BP_FAT	GO:0042107~cytokine metabolic process	5	0.9708737864077669	4.2272908348085526E-4	MYD88, NOD1, IL18, IRF7, TNFSF15	368	14	13588	13.187111801242237	0.5935037188006713	0.0092372830594597	0.7295912531017246
GOTERM_BP_FAT	GO:0042771~DNA damage response, signal transduction by p53 class mediator resulting in induction of apoptosis	5	0.9708737864077669	4.2272908348085526E-4	NUPR1, PML, BCL3, DYRK2, IFI204	368	14	13588	13.187111801242237	0.5935037188006713	0.0092372830594597	0.7295912531017246
GOTERM_BP_FAT	GO:0007159~leukocyte adhesion	5	0.9708737864077669	4.2272908348085526E-4	VCAM1, ICAM1, ITGAL, ITGA5, ITGA4	368	14	13588	13.187111801242237	0.5935037188006713	0.0092372830594597	0.7295912531017246
GOTERM_BP_FAT	GO:0002520~immune system development	20	3.8834951456310676	4.281159053460948E-4	CSF3, ICOSL, TNF, IKZF1, TIPARP, PML, NFKB1, MALT1, IL15, NFKB2, KDR, SOD2, SLC11A2, BCL2A1D, POU2F2, IRF1, BCL3, JAK2, IL12B, FAS	368	295	13588	2.503316138540899	0.5981409698701143	0.009259455812847817	0.7388559616196333
GOTERM_BP_FAT	GO:0001944~vasculature development	18	3.4951456310679614	4.601075936982436E-4	CAV1, SOCS3, IL18, EDN1, TIPARP, GJA1, CX3CL1, ITGA4, MMP14, JUNB, KDR, NOTCH1, IL1B, ZC3H12A, ANGPT1, LOX, NOS2, TNFAIP2	368	250	13588	2.658521739130435	0.6246117629316494	0.009848100750152522	0.7938611682548724
GOTERM_BP_FAT	GO:0032101~regulation of response to external stimulus	11	2.1359223300970873	4.632657497253448E-4	ZFP36, SBNO2, NOD2, TNFRSF1B, ADORA2B, FCGR2B, C3, ADORA2A, SLC7A2, HOPX, FCGR1	368	103	13588	3.9433305192064165	0.627128457815175	0.009816711504962217	0.7992896153033335
GOTERM_BP_FAT	GO:0031328~positive regulation of cellular biosynthetic process	30	5.825242718446602	4.904779465712233E-4	TNF, ADORA2B, ADORA2A, TLR1, TLR3, NFKB1, ZEB1, PLAGL1, NOD2, MYD88, POU2F2, IL1B, BCL3, AGRN, DYRK2, PTX3, PLAGL2, KLF7, ICOSL, IL6, CEBPB, IKZF1, CREB5, NR4A3, STAT3, SOD2, NOTCH1, CSRNP1, HIVEP3, IRF1	368	552	13588	2.006734404536862	0.6481265613435527	0.010288134281129624	0.8460521411406963
GOTERM_BP_FAT	GO:0032496~response to lipopolysaccharide	7	1.3592233009708738	4.950798159017838E-4	NOD2, MYD88, RIPK2, IL1B, NFKBIA, STAT1, IRG1	368	38	13588	6.801773455377575	0.6515588492416866	0.010282902254331927	0.8539581236133853
GOTERM_BP_FAT	GO:0032760~positive regulation of tumor necrosis factor production	5	0.9708737864077669	5.642325456351968E-4	NOD2, MYD88, NOD1, RIPK2, TLR3	368	15	13588	12.307971014492754	0.699284339340652	0.011598140350484232	0.9726905729080193
GOTERM_BP_FAT	GO:0032655~regulation of interleukin-12 production	5	0.9708737864077669	5.642325456351968E-4	NOD2, IRF1, NFKB1, CD40, IL10	368	15	13588	12.307971014492754	0.699284339340652	0.011598140350484232	0.9726905729080193
GOTERM_BP_FAT	GO:0050707~regulation of cytokine secretion	5	0.9708737864077669	5.642325456351968E-4	NOD2, TNFSF4, NLRP3, CASP1, SRGN	368	15	13588	12.307971014492754	0.699284339340652	0.011598140350484232	0.9726905729080193
GOTERM_BP_FAT	GO:0051046~regulation of secretion	12	2.3300970873786406	5.691859416593546E-4	NOD2, IL6, TNFSF4, TNF, ADORA2B, ADORA2A, EDN1, IL1B, CD40, NLRP3, CASP1, SRGN	368	125	13588	3.544695652173913	0.7024407367349856	0.011587551435541688	0.9811902100396175
GOTERM_BP_FAT	GO:0043392~negative regulation of DNA binding	6	1.1650485436893203	5.761099233791551E-4	IRAK2, NOD2, TNFSF4, NFKBIA, JAK2, NLRP3	368	26	13588	8.520903010033445	0.7067974092806093	0.011616679927159312	0.9930700648913438
GOTERM_BP_FAT	GO:0010740~positive regulation of protein kinase cascade	10	1.9417475728155338	6.046516353550988E-4	NOD2, IL6, TNF, MYD88, NOD1, RIPK2, TLR3, IL1B, JAK2, LPAR1	368	88	13588	4.195899209486166	0.7240933440795487	0.012074554489454381	1.0420264673905222
GOTERM_BP_FAT	GO:0045073~regulation of chemokine biosynthetic process	4	0.7766990291262136	6.308733263337458E-4	IL6, MYD88, TLR3, IL1B	368	7	13588	21.099378881987576	0.7390830606289377	0.01247806679199115	1.0869833301781373
GOTERM_BP_FAT	GO:0048534~hemopoietic or lymphoid organ development	19	3.6893203883495143	6.433556909553003E-4	CSF3, TNF, IKZF1, TIPARP, PML, NFKB1, MALT1, IL15, NFKB2, KDR, SOD2, SLC11A2, BCL2A1D, POU2F2, IRF1, BCL3, JAK2, IL12B, FAS	368	281	13588	2.4966346897725513	0.745929898181	0.012606393555506079	1.1083774748601782
GOTERM_BP_FAT	GO:0043122~regulation of I-kappaB kinase/NF-kappaB cascade	7	1.3592233009708738	6.577962139992119E-4	NOD2, TNF, MYD88, NOD1, RIPK2, TLR3, IL1B	368	40	13588	6.461684782608695	0.7536270776534261	0.012770136574920765	1.133122364646788
GOTERM_BP_FAT	GO:0046649~lymphocyte activation	15	2.912621359223301	6.923310244676491E-4	ITGAL, ICOSL, IKZF1, MALT1, IL15, CD40, SLAMF1, BCL2A1D, CD86, POU2F2, IRF1, RIPK2, BCL3, IL12B, FAS	368	191	13588	2.8997837468700207	0.7711030153314302	0.013314954151828817	1.1922766237510207
GOTERM_BP_FAT	GO:0007249~I-kappaB kinase/NF-kappaB cascade	6	1.1650485436893203	8.234385249530434E-4	IRAK2, TLR1, TNFSF15, MALT1, TANK, AZI2	368	28	13588	7.912267080745342	0.8268890916896344	0.01567603699469544	1.416545583664508
GOTERM_BP_FAT	GO:0042108~positive regulation of cytokine biosynthetic process	7	1.3592233009708738	8.591295614265746E-4	ICOSL, MYD88, TLR1, IRF1, BCL3, TLR3, IL1B	368	42	13588	6.153985507246378	0.8395660580665277	0.016205408077185623	1.4775145997042216
GOTERM_BP_FAT	GO:0051050~positive regulation of transport	12	2.3300970873786406	8.986603538258499E-4	NOD2, CAV1, TNFSF4, TNF, ADORA2B, FCGR2B, C3, ADORA2A, PTX3, NLRP3, CASP1, FCGR1	368	132	13588	3.356719367588933	0.8525266929448994	0.016796351243815177	1.5450013886946334
GOTERM_BP_FAT	GO:0043408~regulation of MAPKKK cascade	10	1.9417475728155338	9.047069892368466E-4	NOD2, IL6, CAV1, TNF, MYD88, NOD1, RIPK2, TLR3, IL1B, LPAR1	368	93	13588	3.9703132304815334	0.8544146830743446	0.016761385617099278	1.5553203354404466
GOTERM_BP_FAT	GO:0045619~regulation of lymphocyte differentiation	8	1.5533980582524272	9.099871204972929E-4	CD83, IL6, IKZF1, RIPK2, IL15, FAS, ZEB1, PNP	368	58	13588	5.092953523238381	0.8560435710838571	0.01671306176793086	1.5643303632940753
GOTERM_BP_FAT	GO:0050714~positive regulation of protein secretion	5	0.9708737864077669	9.425899612664244E-4	NOD2, TNFSF4, ADORA2A, NLRP3, CASP1	368	17	13588	10.85997442455243	0.8657055369880349	0.017159012639969884	1.6199467152259062
GOTERM_BP_FAT	GO:0001816~cytokine production	7	1.3592233009708738	9.760799943451619E-4	NOD2, MYD88, NOD1, IL18, IRF7, NLRP3, LCP2	368	43	13588	6.010869565217392	0.8749559434995755	0.017613037501993944	1.6770456764772068
GOTERM_BP_FAT	GO:0010604~positive regulation of macromolecule metabolic process	32	6.213592233009709	0.0010132656075145354	TNF, TLR1, PML, TLR3, NFKB1, ZEB1, PNP, IL10, PLAGL1, NOD2, MYD88, POU2F2, IL1B, BCL3, AGRN, DYRK2, PLAGL2, ICOSL, IL6, KLF7, CEBPB, IKZF1, CREB5, TNFRSF14, CD40, NR4A3, STAT3, NOTCH1, CSRNP1, IRF1, HIVEP3, JAK2	368	633	13588	1.8666117178377635	0.8844828351971853	0.01812471950261174	1.7404088457321887
GOTERM_BP_FAT	GO:0008283~cell proliferation	17	3.300970873786408	0.0011264441579016652	ITGAL, IL6, TNF, CEBPB, CFB, MET, PIM1, MALT1, IL15, MMP14, SRC, SBDS, TNFRSF1B, CD86, RIPK2, IL1B, IL1A	368	247	13588	2.5413219503608517	0.909241336637254	0.019962357193416436	1.9330250182062025
GOTERM_BP_FAT	GO:0051100~negative regulation of binding	6	1.1650485436893203	0.0011422987213994648	IRAK2, NOD2, TNFSF4, NFKBIA, JAK2, NLRP3	368	30	13588	7.384782608695652	0.9122570748977259	0.02007365376582826	1.9599791354850127
GOTERM_BP_FAT	GO:0046328~regulation of JNK cascade	7	1.3592233009708738	0.0012463439439261042	NOD2, TNF, MYD88, NOD1, RIPK2, TLR3, IL1B	368	45	13588	5.743719806763285	0.9297096808721828	0.02170415079581345	2.136691789036671
GOTERM_BP_FAT	GO:0010033~response to organic substance	27	5.242718446601942	0.0012763104285382835	CAV1, ADORA2A, TLR1, NFKBIA, TLR3, ACP5, SERPINA3F, CCL5, SRC, NOD2, MYD88, TAP2, IL1B, FAS, CASP1, IRG1, CFB, MALT1, STAT1, MMP14, MMP13, STAT3, CD83, RIPK2, JAK2, EIF2AK2, PPP1R15A	368	505	13588	1.9741498062849765	0.9340593653010584	0.02204037072145204	2.1875318188675497
GOTERM_BP_FAT	GO:0030097~hemopoiesis	17	3.300970873786408	0.0013320835394182236	CSF3, TNF, IKZF1, TIPARP, PML, MALT1, IL15, KDR, SOD2, SLC11A2, BCL2A1D, POU2F2, IRF1, BCL3, JAK2, IL12B, FAS	368	251	13588	2.5008227957734275	0.9414513023697562	0.02280819781783361	2.2820881610984833
GOTERM_BP_FAT	GO:0070302~regulation of stress-activated protein kinase signaling pathway	7	1.3592233009708738	0.0014012360216486875	NOD2, TNF, MYD88, NOD1, RIPK2, TLR3, IL1B	368	46	13588	5.6188563327032135	0.9494768458795619	0.02378769432892658	2.399207956034466
GOTERM_BP_FAT	GO:0002699~positive regulation of immune effector process	7	1.3592233009708738	0.0014012360216486875	NOD2, ADORA2B, C3, TAP2, H2-Q6, H2-Q7, PNP, FCGR1, H2-Q8	368	46	13588	5.6188563327032135	0.9494768458795619	0.02378769432892658	2.399207956034466
GOTERM_BP_FAT	GO:0030330~DNA damage response, signal transduction by p53 class mediator	5	0.9708737864077669	0.0014709038932228956	NUPR1, PML, BCL3, DYRK2, IFI204	368	19	13588	9.716819221967963	0.9564506176080835	0.024759213595346163	2.517066878010854
GOTERM_BP_FAT	GO:0046638~positive regulation of alpha-beta T cell differentiation	5	0.9708737864077669	0.0014709038932228956	CD83, IL6, IKZF1, RIPK2, PNP	368	19	13588	9.716819221967963	0.9564506176080835	0.024759213595346163	2.517066878010854
